"","para.name","ntaxa","mpd.obs","mpd.rand.mean","mpd.rand.sd","mpd.obs.rank","mpd.obs.z","mpd.obs.p","runs","close","nonclose","vector","intermediate","para.type","n.modes","n.Primates","n.Carnivores","n.Ungulates","host.orders"
"879","Giardia intestinalis",21,141.937142857143,148.64344952381,4.47927908823795,74.5,-1.49718437600297,0.0744255744255744,1000,1,1,0,0,"Protozoa",2,12,4,5,"Mixed"
"880","Giardia intestinalis",21,141.937142857143,148.64344952381,4.47927908823795,74.5,-1.49718437600297,0.0744255744255744,1000,1,1,0,0,"Protozoa",2,12,4,5,"Mixed"
"881","Giardia intestinalis",21,141.937142857143,148.64344952381,4.47927908823795,74.5,-1.49718437600297,0.0744255744255744,1000,1,1,0,0,"Protozoa",2,12,4,5,"Mixed"
"882","Giardia intestinalis",21,141.937142857143,148.64344952381,4.47927908823795,74.5,-1.49718437600297,0.0744255744255744,1000,1,1,0,0,"Protozoa",2,12,4,5,"Mixed"
"883","Giardia intestinalis",21,141.937142857143,148.64344952381,4.47927908823795,74.5,-1.49718437600297,0.0744255744255744,1000,1,1,0,0,"Protozoa",2,12,4,5,"Mixed"
"898","Habronema malani",2,3.4,84.568,85.841908466956,257,-0.945552137057214,0.256743256743257,1000,0,0,1,0,"Helminth",1,0,0,2,"Ungulate"
"899","Habronema muscae",3,17.5333333333333,94.1576,60.6164268357284,181,-1.26408418751438,0.180819180819181,1000,0,0,1,0,"Helminth",1,0,0,3,"Ungulate"
"901","Habronema zebrae",2,3.4,82.6848,85.0994604396945,258.5,-0.931672182060249,0.258241758241758,1000,0,0,1,0,"Helminth",1,0,0,2,"Ungulate"
"902","Haemaphysalis aciculifer",7,47.6,94.2785619047619,30.782482785123,94,-1.51640016273546,0.0939060939060939,1000,0,1,0,0,"Arthropod",1,0,0,7,"Ungulate"
"903","Haemaphysalis asiatica",4,77.9333333333333,117.2243,31.9289554050679,142.5,-1.23057476100299,0.142357642357642,1000,0,1,0,0,"Arthropod",1,0,4,0,"Carnivore"
"905","Haemaphysalis concinna",3,125.666666666667,135.433133333333,29.8858637770868,327,-0.326792183070664,0.326673326673327,1000,0,1,0,0,"Arthropod",1,0,1,2,"Mixed"
"907","Haemaphysalis flava",4,154.366666666667,152.351666666667,15.6939137011962,540.5,0.128393722456014,0.53996003996004,1000,0,1,0,0,"Arthropod",1,0,2,2,"Mixed"
"908","Haemaphysalis hystricis",3,91,123.059,34.2606631062641,198.5,-0.935737872339618,0.198301698301698,1000,0,1,0,0,"Arthropod",1,0,3,0,"Carnivore"
"909","Haemaphysalis japonica",2,170.8,158.4414,39.9847188783888,537.5,0.309083078402726,0.536963036963037,1000,0,1,0,0,"Arthropod",1,0,1,1,"Mixed"
"910","Haemaphysalis japonica",2,170.8,158.4414,39.9847188783888,537.5,0.309083078402726,0.536963036963037,1000,0,1,0,0,"Arthropod",1,0,1,1,"Mixed"
"911","Haemaphysalis juxtakochi",2,170.6,159.2076,40.8710046519689,417.5,0.278740395471321,0.417082917082917,1000,0,1,0,0,"Arthropod",1,0,0,2,"Ungulate"
"913","Haemaphysalis leachi",3,142.8,148.9852,30.8995998105262,395.5,-0.200170877225826,0.395104895104895,1000,0,1,0,0,"Arthropod",1,1,0,2,"Mixed"
"914","Haemaphysalis leachi",3,142.8,148.9852,30.8995998105262,395.5,-0.200170877225826,0.395104895104895,1000,0,1,0,0,"Arthropod",1,1,0,2,"Mixed"
"915","Haemaphysalis lemuris",6,84.4666666666667,134.65432,24.0602093994894,51.5,-2.08591922455996,0.0514485514485514,1000,0,1,0,0,"Arthropod",1,6,0,0,"Primate"
"917","Haemaphysalis longicornis",3,172,163.268866666667,22.9951168125733,598.5,0.379695106769769,0.597902097902098,1000,0,1,0,0,"Arthropod",1,1,0,2,"Mixed"
"919","Haemaphysalis moreli",14,78.5406593406593,118.465608791209,15.0827561279956,6.5,-2.64705927164355,0.00649350649350649,1000,0,1,0,0,"Arthropod",1,0,14,0,"Carnivore"
"920","Haemaphysalis parmata",5,131.28,139.74084,21.2823117373862,323,-0.397552676814568,0.322677322677323,1000,0,1,0,0,"Arthropod",1,1,0,4,"Mixed"
"921","Haemaphysalis punctata",7,135.542857142857,141.198314285714,12.0193157797409,367,-0.470530706281107,0.366633366633367,1000,0,1,0,0,"Arthropod",1,0,4,3,"Mixed"
"923","Haemaphysalis silacea",6,80.6266666666667,114.224546666667,28.0419881365194,93.5,-1.19812760195291,0.0934065934065934,1000,0,1,0,0,"Arthropod",1,0,0,6,"Ungulate"
"925","Haemaphysalis yeni",2,32.6,88.858,69.3412942703775,254.5,-0.811320304761507,0.254245754245754,1000,0,1,0,0,"Arthropod",1,0,0,2,"Ungulate"
"931","Haemonchus bedfordi",10,42.3955555555556,93.2258844444444,26.7961764829738,26.5,-1.89692469450581,0.0264735264735265,1000,0,1,0,0,"Helminth",1,0,0,10,"Ungulate"
"932","Haemonchus contortus",30,55.0027586206897,99.1204809195402,13.2142533898782,1,-3.33864661113912,0.000999000999000999,1000,0,1,0,0,"Helminth",1,0,0,30,"Ungulate"
"933","Haemonchus contortus",30,55.0027586206897,99.1204809195402,13.2142533898782,1,-3.33864661113912,0.000999000999000999,1000,0,1,0,0,"Helminth",1,0,0,30,"Ungulate"
"935","Haemonchus krugeri",2,43.6,95.0448,64.8751636592912,281,-0.792981429228845,0.280719280719281,1000,0,1,0,0,"Helminth",1,0,0,2,"Ungulate"
"936","Haemonchus mitchelli",3,53.4,97.9584666666667,46.150849399843,272,-0.965496133789863,0.271728271728272,1000,0,1,0,0,"Helminth",1,0,0,3,"Ungulate"
"937","Haemonchus placei",3,53.2666666666667,98.0475333333333,46.9636856342278,290,-0.953521131527841,0.28971028971029,1000,0,1,0,0,"Helminth",1,0,0,3,"Ungulate"
"938","Haemonchus vegliai",6,47.32,95.3623066666667,32.8845990359509,88,-1.46093636763351,0.0879120879120879,1000,0,1,0,0,"Helminth",1,0,0,6,"Ungulate"
"943","Hepatocystis bovillezi",3,9.86666666666667,87.9660666666667,64.7762627259525,174.5,-1.20567931389332,0.174325674325674,1000,0,0,1,0,"Protozoa",1,3,0,0,"Primate"
"944","Hepatocystis bovillezi",3,9.86666666666667,87.9660666666667,64.7762627259525,174.5,-1.20567931389332,0.174325674325674,1000,0,0,1,0,"Protozoa",1,3,0,0,"Primate"
"945","Hepatocystis cercopitheci",5,23.14,95.30038,44.9670481271883,87.5,-1.60473909241042,0.0874125874125874,1000,0,0,1,0,"Protozoa",1,5,0,0,"Primate"
"947","Hepatocystis kochi",19,34.7754385964912,100.140408187134,20.2421002388881,3,-3.22915946563031,0.002997002997003,1000,0,0,1,0,"Protozoa",1,19,0,0,"Primate"
"948","Hepatocystis kochi",19,34.7754385964912,100.140408187134,20.2421002388881,3,-3.22915946563031,0.002997002997003,1000,0,0,1,0,"Protozoa",1,19,0,0,"Primate"
"949","Hepatocystis semnopitheci",4,28.9333333333333,97.3317,48.4722501108363,129,-1.41108297036485,0.128871128871129,1000,0,0,1,0,"Protozoa",1,4,0,0,"Primate"
"950","Hepatocystis simiae",5,15,88.81954,48.7162899849557,103.5,-1.51529478174131,0.103396603396603,1000,0,0,1,0,"Protozoa",1,5,0,0,"Primate"
"952","Hepatovirus Hepatovirus A",6,53.6666666666667,108.654666666667,33.5769635188445,86.5,-1.63767042154181,0.0864135864135864,1000,1,1,0,0,"Virus",2,6,0,0,"Primate"
"953","Hepatovirus Hepatovirus A",6,53.6666666666667,108.654666666667,33.5769635188445,86.5,-1.63767042154181,0.0864135864135864,1000,1,1,0,0,"Virus",2,6,0,0,"Primate"
"955","Hepatozoon americanum",2,111.8,128.6816,40.1226934785287,361.5,-0.42074941975254,0.361138861138861,1000,0,0,1,1,"Protozoa",1,0,2,0,"Carnivore"
"956","Hepatozoon canis",5,101.86,127.96102,22.4742118873957,165.5,-1.16137643138616,0.165334665334665,1000,0,0,1,1,"Protozoa",1,0,5,0,"Carnivore"
"957","Hepatozoon canis",5,101.86,127.96102,22.4742118873957,165.5,-1.16137643138616,0.165334665334665,1000,0,0,1,1,"Protozoa",1,0,5,0,"Carnivore"
"966","Hepatozoon procyonis",2,34.4,92.1008,66.1318536064234,258.5,-0.872511457842994,0.258241758241758,1000,0,0,1,1,"Protozoa",1,0,2,0,"Carnivore"
"967","Heterobilharzia americana",3,156.6,153.674333333333,19.6351621313718,563.5,0.14900140101172,0.562937062937063,1000,0,1,0,1,"Helminth",1,0,2,1,"Mixed"
"968","Heterobilharzia americana",3,156.6,153.674333333333,19.6351621313718,563.5,0.14900140101172,0.562937062937063,1000,0,1,0,1,"Helminth",1,0,2,1,"Mixed"
"970","Human gammaherpesvirus 4",3,57.1333333333333,110.251,49.2745052207898,212,-1.07799492716683,0.211788211788212,1000,1,0,0,0,"Virus",1,3,0,0,"Primate"
"971","Human gammaherpesvirus 4",3,57.1333333333333,110.251,49.2745052207898,212,-1.07799492716683,0.211788211788212,1000,1,0,0,0,"Virus",1,3,0,0,"Primate"
"972","Human gammaherpesvirus 4",3,57.1333333333333,110.251,49.2745052207898,212,-1.07799492716683,0.211788211788212,1000,1,0,0,0,"Virus",1,3,0,0,"Primate"
"973","Human gammaherpesvirus 4",3,57.1333333333333,110.251,49.2745052207898,212,-1.07799492716683,0.211788211788212,1000,1,0,0,0,"Virus",1,3,0,0,"Primate"
"974","Hyalomma lusitanicum",2,131.2,140.969,34.9572477201534,377,-0.279455639019545,0.376623376623377,1000,0,1,0,0,"Arthropod",1,0,0,2,"Ungulate"
"975","Hyalomma marginatum",15,100.299047619048,124.426571428571,13.8519722441432,38.5,-1.74181144636103,0.0384615384615385,1000,0,1,0,0,"Arthropod",1,0,0,15,"Ungulate"
"976","Hyalomma marginatum",15,100.299047619048,124.426571428571,13.8519722441432,38.5,-1.74181144636103,0.0384615384615385,1000,0,1,0,0,"Arthropod",1,0,0,15,"Ungulate"
"977","Hyalomma marginatum",15,100.299047619048,124.426571428571,13.8519722441432,38.5,-1.74181144636103,0.0384615384615385,1000,0,1,0,0,"Arthropod",1,0,0,15,"Ungulate"
"978","Hyalomma marginatum",15,100.299047619048,124.426571428571,13.8519722441432,38.5,-1.74181144636103,0.0384615384615385,1000,0,1,0,0,"Arthropod",1,0,0,15,"Ungulate"
"979","Hyalomma marginatum",15,100.299047619048,124.426571428571,13.8519722441432,38.5,-1.74181144636103,0.0384615384615385,1000,0,1,0,0,"Arthropod",1,0,0,15,"Ungulate"
"980","Hyalomma marginatum",15,100.299047619048,124.426571428571,13.8519722441432,38.5,-1.74181144636103,0.0384615384615385,1000,0,1,0,0,"Arthropod",1,0,0,15,"Ungulate"
"981","Hyalomma marginatum",15,100.299047619048,124.426571428571,13.8519722441432,38.5,-1.74181144636103,0.0384615384615385,1000,0,1,0,0,"Arthropod",1,0,0,15,"Ungulate"
"982","Hyalomma truncatum",19,120.486549707602,135.365125146199,10.223351512253,67.5,-1.45535203604846,0.0674325674325674,1000,0,1,0,0,"Arthropod",1,2,0,17,"Mixed"
"983","Hyalomma truncatum",19,120.486549707602,135.365125146199,10.223351512253,67.5,-1.45535203604846,0.0674325674325674,1000,0,1,0,0,"Arthropod",1,2,0,17,"Mixed"
"984","Hydatigera taeniaeformis",7,90.0095238095238,121.696542857143,20.6939225162282,77,-1.53122343155436,0.0769230769230769,1000,0,1,0,1,"Helminth",1,0,7,0,"Carnivore"
"985","Hydatigera taeniaeformis",7,90.0095238095238,121.696542857143,20.6939225162282,77,-1.53122343155436,0.0769230769230769,1000,0,1,0,1,"Helminth",1,0,7,0,"Carnivore"
"988","Hyostrongylus kigeziensis",2,11,92.8512,84.2945269031497,236,-0.971014406356928,0.235764235764236,1000,0,1,0,0,"Helminth",1,2,0,0,"Primate"
"991","Impalaia tuberculata",16,56.7533333333333,101.59981,18.9759812681743,11.5,-2.36332846417177,0.0114885114885115,1000,0,1,0,0,"Helminth",1,0,0,16,"Ungulate"
"992","Influenzavirus A Influenza A virus",14,128.503296703297,141.834085714286,8.32300767672302,66,-1.60167928815821,0.0659340659340659,1000,1,0,0,0,"Virus",1,4,9,1,"Mixed"
"993","Influenzavirus A Influenza A virus",14,128.503296703297,141.834085714286,8.32300767672302,66,-1.60167928815821,0.0659340659340659,1000,1,0,0,0,"Virus",1,4,9,1,"Mixed"
"994","Influenzavirus A Influenza A virus",14,128.503296703297,141.834085714286,8.32300767672302,66,-1.60167928815821,0.0659340659340659,1000,1,0,0,0,"Virus",1,4,9,1,"Mixed"
"995","Influenzavirus A Influenza A virus",14,128.503296703297,141.834085714286,8.32300767672302,66,-1.60167928815821,0.0659340659340659,1000,1,0,0,0,"Virus",1,4,9,1,"Mixed"
"996","Influenzavirus A Influenza A virus",14,128.503296703297,141.834085714286,8.32300767672302,66,-1.60167928815821,0.0659340659340659,1000,1,0,0,0,"Virus",1,4,9,1,"Mixed"
"997","Influenzavirus A Influenza A virus",14,128.503296703297,141.834085714286,8.32300767672302,66,-1.60167928815821,0.0659340659340659,1000,1,0,0,0,"Virus",1,4,9,1,"Mixed"
"998","Influenzavirus A Influenza A virus",14,128.503296703297,141.834085714286,8.32300767672302,66,-1.60167928815821,0.0659340659340659,1000,1,0,0,0,"Virus",1,4,9,1,"Mixed"
"999","Influenzavirus B Influenza B virus",2,67.4,109.0672,52.4287961221963,281.5,-0.794738828312706,0.281218781218781,1000,1,0,0,0,"Virus",1,0,2,0,"Carnivore"
"1000","Influenzavirus B Influenza B virus",2,67.4,109.0672,52.4287961221963,281.5,-0.794738828312706,0.281218781218781,1000,1,0,0,0,"Virus",1,0,2,0,"Carnivore"
"1001","Iodamoeba butschlii",22,61.9818181818182,114.293933333333,15.9238903755036,2.5,-3.28513409210535,0.0024975024975025,1000,1,1,0,0,"Protozoa",2,22,0,0,"Primate"
"1002","Iodamoeba butschlii",22,61.9818181818182,114.293933333333,15.9238903755036,2.5,-3.28513409210535,0.0024975024975025,1000,1,1,0,0,"Protozoa",2,22,0,0,"Primate"
"1022","Ixodes affinis",5,132.58,141.87486,14.7922155345581,255.5,-0.628361585070542,0.255244755244755,1000,0,1,0,0,"Arthropod",1,0,4,1,"Mixed"
"1024","Ixodes canisuga",3,91.8,122.482066666667,34.4288113084134,252.5,-0.891174150388657,0.252247752247752,1000,0,1,0,0,"Arthropod",1,0,3,0,"Carnivore"
"1025","Ixodes cavipalpus",2,192.4,173.7656,43.4371942750275,592.5,0.42899640068864,0.591908091908092,1000,0,1,0,0,"Arthropod",1,1,0,1,"Mixed"
"1026","Ixodes cookei",4,57.3666666666667,105.636766666667,36.1900458055168,137.5,-1.33379494072488,0.137362637362637,1000,0,1,0,0,"Arthropod",1,0,4,0,"Carnivore"
"1028","Ixodes gregsoni",3,40.1333333333333,97.943,48.3982110326869,171,-1.19445875029603,0.170829170829171,1000,0,1,0,0,"Arthropod",1,0,3,0,"Carnivore"
"1029","Ixodes hexagonus",10,85.5466666666667,119.556533333333,17.7686591337768,35.5,-1.91403675486219,0.0354645354645355,1000,0,1,0,0,"Arthropod",1,0,10,0,"Carnivore"
"1031","Ixodes kingi",4,85.9333333333333,118.321366666667,28.8529145018648,180,-1.12252207073362,0.17982017982018,1000,0,1,0,0,"Arthropod",1,0,4,0,"Carnivore"
"1034","Ixodes ovatus",5,142.56,144.5678,15.0446382043138,467,-0.133456183706983,0.466533466533467,1000,0,1,0,0,"Arthropod",1,0,3,2,"Mixed"
"1035","Ixodes pacificus",6,135.573333333333,141.502066666667,13.7671528535587,348,-0.430643386936814,0.347652347652348,1000,0,1,0,0,"Arthropod",1,0,4,2,"Mixed"
"1036","Ixodes pacificus",6,135.573333333333,141.502066666667,13.7671528535587,348,-0.430643386936814,0.347652347652348,1000,0,1,0,0,"Arthropod",1,0,4,2,"Mixed"
"1037","Ixodes pacificus",6,135.573333333333,141.502066666667,13.7671528535587,348,-0.430643386936814,0.347652347652348,1000,0,1,0,0,"Arthropod",1,0,4,2,"Mixed"
"1038","Ixodes pacificus",6,135.573333333333,141.502066666667,13.7671528535587,348,-0.430643386936814,0.347652347652348,1000,0,1,0,0,"Arthropod",1,0,4,2,"Mixed"
"1039","Ixodes persulcatus",4,141.4,142.766066666667,18.8606251970295,496.5,-0.0724295537605937,0.496003996003996,1000,0,1,0,0,"Arthropod",1,0,2,2,"Mixed"
"1040","Ixodes pilosus",7,46.3904761904762,95.8048571428571,30.6019778523717,60,-1.6147446805812,0.0599400599400599,1000,0,1,0,0,"Arthropod",1,0,0,7,"Ungulate"
"1041","Ixodes pilosus",7,46.3904761904762,95.8048571428571,30.6019778523717,60,-1.6147446805812,0.0599400599400599,1000,0,1,0,0,"Arthropod",1,0,0,7,"Ungulate"
"1042","Ixodes rasus",3,33.7333333333333,101.5842,56.1645302495399,184.5,-1.20807325130655,0.184315684315684,1000,0,1,0,0,"Arthropod",1,3,0,0,"Primate"
"1043","Ixodes ricinus",17,130.754411764706,139.111207352941,7.4614414950992,140.5,-1.11999746881674,0.14035964035964,1000,0,1,0,0,"Arthropod",1,0,9,8,"Mixed"
"1044","Ixodes rubicundus",7,111.619047619048,130.069323809524,20.3992867696655,199.5,-0.904456925323116,0.199300699300699,1000,0,1,0,0,"Arthropod",1,0,1,6,"Mixed"
"1045","Ixodes scapularis",11,131.374545454545,139.795734545455,8.95271744018126,248,-0.940629384002832,0.247752247752248,1000,0,1,0,0,"Arthropod",1,0,7,4,"Mixed"
"1046","Ixodes scapularis",11,131.374545454545,139.795734545455,8.95271744018126,248,-0.940629384002832,0.247752247752248,1000,0,1,0,0,"Arthropod",1,0,7,4,"Mixed"
"1047","Ixodes schillingeri",3,121.666666666667,147.102133333333,34.4146508736433,204,-0.739088324912999,0.203796203796204,1000,0,1,0,0,"Arthropod",1,3,0,0,"Primate"
"1048","Ixodes schillingeri",3,121.666666666667,147.102133333333,34.4146508736433,204,-0.739088324912999,0.203796203796204,1000,0,1,0,0,"Arthropod",1,3,0,0,"Primate"
"1049","Ixodes sculptus",2,111.8,130.5996,40.7050525259597,340,-0.461849299617302,0.33966033966034,1000,0,1,0,0,"Arthropod",1,0,2,0,"Carnivore"
"1051","Ixodes texanus",3,95.9333333333333,123.1326,32.0335252089221,265,-0.849087525936455,0.264735264735265,1000,0,1,0,0,"Arthropod",1,0,3,0,"Carnivore"
"1052","Ixodes texanus",3,95.9333333333333,123.1326,32.0335252089221,265,-0.849087525936455,0.264735264735265,1000,0,1,0,0,"Arthropod",1,0,3,0,"Carnivore"
"1053","Ixodes texanus",3,95.9333333333333,123.1326,32.0335252089221,265,-0.849087525936455,0.264735264735265,1000,0,1,0,0,"Arthropod",1,0,3,0,"Carnivore"
"1054","Ixodes ventalloi",3,113.533333333333,134.265933333333,25.9522462888774,255.5,-0.7988749709456,0.255244755244755,1000,0,1,0,0,"Arthropod",1,0,3,0,"Carnivore"
"1060","Kiluluma rhinocerotis",2,30.6,102.9632,72.6842495034921,246.5,-0.995582956339439,0.246253746253746,1000,0,1,0,0,"Helminth",1,0,0,2,"Ungulate"
"1062","Klebsiella pneumoniae",11,158.250909090909,157.196538181818,6.01990635734277,512.5,0.175147393747222,0.511988011988012,1000,1,1,0,0,"Bacteria",2,4,4,3,"Mixed"
"1063","Klebsiella pneumoniae",11,158.250909090909,157.196538181818,6.01990635734277,512.5,0.175147393747222,0.511988011988012,1000,1,1,0,0,"Bacteria",2,4,4,3,"Mixed"
"1066","Lagovirus Rabbit hemorrhagic disease virus",2,111.8,132.295,39.334364202402,354.5,-0.521045666189983,0.354145854145854,1000,1,1,1,0,"Virus",3,0,2,0,"Carnivore"
"1067","Lagovirus Rabbit hemorrhagic disease virus",2,111.8,132.295,39.334364202402,354.5,-0.521045666189983,0.354145854145854,1000,1,1,1,0,"Virus",3,0,2,0,"Carnivore"
"1069","Lawsonia intracellularis",3,151.133333333333,148.8098,22.7095383872158,522,0.102315304420338,0.521478521478521,1000,0,1,0,0,"Bacteria",1,0,2,1,"Mixed"
"1075","Leishmania infantum",7,87.9238095238095,118.72940952381,20.9337021035902,82.5,-1.47157917159415,0.0824175824175824,1000,1,0,1,1,"Protozoa",2,0,7,0,"Carnivore"
"1076","Leishmania shawi",2,47.2,111.0604,68.361577345005,265,-0.934156326992156,0.264735264735265,1000,0,0,1,1,"Protozoa",1,2,0,0,"Primate"
"1077","Lemuralges intermedius",4,83.4,133.2089,31.8211809354069,121.5,-1.56527503178169,0.121378621378621,1000,1,0,0,0,"Arthropod",1,4,0,0,"Primate"
"1080","Lemuricola bauchoti",2,47.4,112.521,69.2501045196033,261.5,-0.940374031949159,0.261238761238761,1000,1,1,0,0,"Helminth",2,2,0,0,"Primate"
"1081","Lemuricola bauchoti",2,47.4,112.521,69.2501045196033,261.5,-0.940374031949159,0.261238761238761,1000,1,1,0,0,"Helminth",2,2,0,0,"Primate"
"1087","Lemuricola lemuris",2,15.4,99.2608,85.5440204970681,251,-0.980323341277538,0.250749250749251,1000,1,1,0,0,"Helminth",2,2,0,0,"Primate"
"1088","Lemuricola lemuris",2,15.4,99.2608,85.5440204970681,251,-0.980323341277538,0.250749250749251,1000,1,1,0,0,"Helminth",2,2,0,0,"Primate"
"1094","Lemuricola vauceli",3,15.6,100.662933333333,64.6845610176944,172.5,-1.31504229131376,0.172327672327672,1000,1,1,0,0,"Helminth",2,3,0,0,"Primate"
"1095","Lemuricola vauceli",3,15.6,100.662933333333,64.6845610176944,172.5,-1.31504229131376,0.172327672327672,1000,1,1,0,0,"Helminth",2,3,0,0,"Primate"
"1096","Lemuricola vauceli",3,15.6,100.662933333333,64.6845610176944,172.5,-1.31504229131376,0.172327672327672,1000,1,1,0,0,"Helminth",2,3,0,0,"Primate"
"1098","Lemurphthirus galagus",3,43.7333333333333,113.370133333333,52.4604343252728,171.5,-1.32741562085109,0.171328671328671,1000,1,0,0,0,"Arthropod",1,3,0,0,"Primate"
"1099","Lemurphthirus stigmosus",2,33.2,109.0008,76.3273918728402,245.5,-0.993100879514952,0.245254745254745,1000,1,0,0,0,"Arthropod",1,2,0,0,"Primate"
"1100","Lemurphthirus stigmosus",2,33.2,109.0008,76.3273918728402,245.5,-0.993100879514952,0.245254745254745,1000,1,0,0,0,"Arthropod",1,2,0,0,"Primate"
"1101","Lentivirus Feline immunodeficiency virus",11,35.2836363636364,98.3139418181818,24.5962097581306,10.5,-2.56260237143693,0.0104895104895105,1000,1,0,0,0,"Virus",1,0,11,0,"Carnivore"
"1102","Lentivirus Feline immunodeficiency virus",11,35.2836363636364,98.3139418181818,24.5962097581306,10.5,-2.56260237143693,0.0104895104895105,1000,1,0,0,0,"Virus",1,0,11,0,"Carnivore"
"1103","Lentivirus Feline immunodeficiency virus",11,35.2836363636364,98.3139418181818,24.5962097581306,10.5,-2.56260237143693,0.0104895104895105,1000,1,0,0,0,"Virus",1,0,11,0,"Carnivore"
"1104","Lentivirus Feline immunodeficiency virus",11,35.2836363636364,98.3139418181818,24.5962097581306,10.5,-2.56260237143693,0.0104895104895105,1000,1,0,0,0,"Virus",1,0,11,0,"Carnivore"
"1105","Lentivirus Feline immunodeficiency virus",11,35.2836363636364,98.3139418181818,24.5962097581306,10.5,-2.56260237143693,0.0104895104895105,1000,1,0,0,0,"Virus",1,0,11,0,"Carnivore"
"1106","Lentivirus Feline immunodeficiency virus",11,35.2836363636364,98.3139418181818,24.5962097581306,10.5,-2.56260237143693,0.0104895104895105,1000,1,0,0,0,"Virus",1,0,11,0,"Carnivore"
"1107","Lentivirus Feline immunodeficiency virus",11,35.2836363636364,98.3139418181818,24.5962097581306,10.5,-2.56260237143693,0.0104895104895105,1000,1,0,0,0,"Virus",1,0,11,0,"Carnivore"
